"Word","FREQcount","CDcount","FREQlow","CDlow","FREQlemma","SUBTLEXWF","Lg10WF","SUBTLEXCD","Lg10CD","nl","oPE","Npix","OLD20","CN","Freq"
"souls",13,7,3,1,13,0.2973,1.1461,0.0867,0.9031,5,503.905933835734,756.929411764706,1.95,1,0.9031
"queer",13,6,5,1,13,0.2973,1.1461,0.0743,0.8451,5,510.248168366486,819.070588235294,2.15,0,0.8451
"stero",13,1,11,1,13,0.2973,1.1461,0.0124,0.301,5,503.983576988967,751.227450980392,1.9,2,0.301
"omber",13,3,2,2,13,0.2973,1.1461,0.0372,0.6021,5,552.545873831651,859.796078431373,1.95,0,0.6021
"yucca",13,6,2,2,13,0.2973,1.1461,0.0743,0.8451,5,526.798505223728,780.752941176471,2.5,1,0.8451
"color",13,10,2,2,13,0.2973,1.1461,0.1239,1.0414,5,532.339837917964,727.674509803922,1.95,1,1.0414
"salut",13,12,2,2,13,0.2973,1.1461,0.1487,1.1139,5,521.834417134894,746.635294117647,1.95,1,1.1139
"rader",13,3,3,2,13,0.2973,1.1461,0.0372,0.6021,5,502.864220346355,793.207843137255,1.85,2,0.6021
"trash",13,7,3,2,13,0.2973,1.1461,0.0867,0.9031,5,513.743599712406,784.011764705882,1.9,1,0.9031
"lqbal",13,3,10,2,13,0.2973,1.1461,0.0372,0.6021,5,656.128568512058,841.949019607843,2.55,0,0.6021
"devil",13,8,4,3,13,0.2973,1.1461,0.0991,0.9542,5,603.099262375842,756.886274509804,1.85,1,0.9542
"truth",13,9,4,3,13,0.2973,1.1461,0.1115,1,5,540.050339520145,758.972549019608,1.95,1,1
"blanc",13,4,12,3,13,0.2973,1.1461,0.0496,0.699,5,533.091399710631,802.83137254902,1.9,1,0.699
"bytes",13,5,4,4,13,0.2973,1.1461,0.062,0.7782,5,560.379259535412,837.725490196078,1.9,2,0.7782
"stalk",13,10,6,4,13,0.2973,1.1461,0.1239,1.0414,5,569.896359811467,782.098039215686,1.85,3,1.0414
"lapis",13,5,12,4,13,0.2973,1.1461,0.062,0.7782,5,573.428933329782,792.701960784314,1.95,0,0.7782
"tutti",13,8,7,5,13,0.2973,1.1461,0.0991,0.9542,5,552.019918515166,704.909803921569,1.95,0,0.9542
"crank",13,9,9,5,13,0.2973,1.1461,0.1115,1,5,514.19482331638,789.611764705882,1.9,1,1
"daar",13,5,13,5,13,0.2973,1.1461,0.062,0.7782,5,656.14668690473,819.458823529412,2.2,1,0.7782
"ldzik",13,5,13,5,13,0.2973,1.1461,0.062,0.7782,5,615.727618743287,793.439215686275,2.9,0,0.7782
"chica",13,9,10,6,13,0.2973,1.1461,0.1115,1,5,504.393317888495,766.592156862745,1.9,0,1
"nexus",13,11,7,7,13,0.2973,1.1461,0.1363,1.0792,5,457.060383990626,782.964705882353,2,0,1.0792
"gonna",13,8,10,7,13,0.2973,1.1461,0.0991,0.9542,5,499.253639744716,863.16862745098,1.95,1,0.9542
"helix",13,10,10,8,13,0.2973,1.1461,0.1239,1.0414,5,558.673327474946,761.41568627451,2,0,1.0414
"choke",13,9,11,8,13,0.2973,1.1461,0.1115,1,5,517.874813374874,840.294117647059,2,0,1
"koene",13,11,11,9,13,0.2973,1.1461,0.1363,1.0792,5,476.541879477006,831.109803921569,1.95,1,1.0792
"dat't",13,9,13,9,13,0.2973,1.1461,0.1115,1,5,593.118683815763,676.529411764706,1.95,2,1
"reces",13,11,13,11,13,0.2973,1.1461,0.1363,1.0792,5,447.873441092145,755.478431372549,2,0,1.0792
"ltaly",13,11,13,11,13,0.2973,1.1461,0.1363,1.0792,5,661.229291934067,751.964705882353,2,1,1.0792
"lijn.",13,11,13,11,13,0.2973,1.1461,0.1363,1.0792,5,692.618986499081,605.317647058824,1.9,2,1.0792
"team.",13,13,12,12,13,0.2973,1.1461,0.1611,1.1461,5,568.67091666001,707.517647058824,2,0,1.1461
"ootje",13,13,12,12,13,0.2973,1.1461,0.1611,1.1461,5,557.58229879548,768.988235294118,1.6,5,1.1461
"boek.",13,13,12,12,13,0.2973,1.1461,0.1611,1.1461,5,561.165281069422,737.149019607843,1.85,3,1.1461
"0,357",13,12,13,12,13,0.2973,1.1461,0.1487,1.1139,5,791.844697716116,688.176470588235,2.95,0,1.1139
"ziet.",13,13,13,13,13,0.2973,1.1461,0.1611,1.1461,5,558.48808528391,604.101960784314,1.95,1,1.1461
"waden",13,13,13,13,13,0.2973,1.1461,0.1611,1.1461,5,516.481181263813,872.6,1.9,1,1.1461
"stola",13,13,13,13,13,0.2973,1.1461,0.1611,1.1461,5,535.923395378975,753.803921568627,1.85,3,1.1461
"meid.",13,13,13,13,13,0.2973,1.1461,0.1611,1.1461,5,609.366129647875,733.580392156863,2,0,1.1461
"kwam.",13,13,13,13,13,0.2973,1.1461,0.1611,1.1461,5,636.555723022573,771.407843137255,2,0,1.1461
"fout.",13,13,13,13,13,0.2973,1.1461,0.1611,1.1461,5,577.938000514828,645.494117647059,2,0,1.1461
"08:30",13,13,13,13,13,0.2973,1.1461,0.1611,1.1461,5,725.409126656547,803.266666666667,1.6,8,1.1461
"23:00",13,13,13,13,13,0.2973,1.1461,0.1611,1.1461,5,740.618418413087,770.623529411765,1.9,2,1.1461
"bower",13,2,0,0,14,0.2973,1.1461,0.0248,0.4771,5,527.584768194285,831.337254901961,1.45,5,0.4771
"bodie",13,7,0,0,14,0.2973,1.1461,0.0867,0.9031,5,530.333951126852,848.686274509804,1.8,4,0.9031
"liaan",13,11,13,11,14,0.2973,1.1461,0.1363,1.0792,5,541.378584933294,748.509803921569,2,0,1.0792
"ledig",13,11,13,11,14,0.2973,1.1461,0.1363,1.0792,5,626.635679350961,840.6,1.85,2,1.0792
"egaal",13,11,13,11,14,0.2973,1.1461,0.1363,1.0792,5,566.950491305621,834.196078431373,2.1,0,1.0792
"tramp",13,3,1,1,15,0.2973,1.1461,0.0372,0.6021,5,596.080776502543,860.305882352941,1.75,3,0.6021
"nodlg",13,13,1,1,15,0.2973,1.1461,0.1611,1.1461,5,597.466659565591,875.796078431373,2.6,0,1.1461
"manak",13,1,13,1,15,0.2973,1.1461,0.0124,0.301,5,523.626428425603,884.227450980392,1.9,2,0.301
"final",13,11,3,2,15,0.2973,1.1461,0.1363,1.0792,5,592.3074232862,747.125490196078,1.9,0,1.0792
"sujet",13,12,13,12,15,0.2973,1.1461,0.1487,1.1139,5,556.51343967193,760.03137254902,2,0,1.1139
"ieren",13,11,2,1,16,0.2973,1.1461,0.1363,1.0792,5,490.760299665362,744.788235294118,1.6,5,1.0792
"veger",13,11,10,9,16,0.2973,1.1461,0.1363,1.0792,5,543.35588102149,800.419607843137,1.75,3,1.0792
"schor",13,12,13,12,16,0.2973,1.1461,0.1487,1.1139,5,495.375556324839,781.83137254902,1.95,0,1.1139
"kruin",13,13,13,13,16,0.2973,1.1461,0.1611,1.1461,5,538.681598451966,760.627450980392,1.95,0,1.1461
"kadet",13,10,9,7,17,0.2973,1.1461,0.1239,1.0414,5,519.673684303961,857.105882352941,1.95,1,1.0414
"hongs",13,1,0,0,18,0.2973,1.1461,0.0124,0.301,5,511.906832121712,883.682352941176,1.7,5,0.301
"foton",13,5,11,3,19,0.2973,1.1461,0.062,0.7782,5,525.733468253757,784.062745098039,1.9,1,0.7782
"neten",13,13,13,13,23,0.2973,1.1461,0.1611,1.1461,5,455.593126159472,792.494117647059,1.85,2,1.1461
"ss-er",13,9,0,0,25,0.2973,1.1461,0.1115,1,5,519.547192856318,661.58431372549,2,0,1
"kuise",13,12,11,10,25,0.2973,1.1461,0.1487,1.1139,5,510.085965613044,781.670588235294,2,0,1.1139
"heult",13,13,13,13,31,0.2973,1.1461,0.1611,1.1461,5,531.83159623288,778.917647058823,1.8,1,1.1461
"eicel",13,8,12,7,33,0.2973,1.1461,0.0991,0.9542,5,545.444971107501,726.407843137255,2,0,0.9542
"egels",13,9,10,7,38,0.2973,1.1461,0.1115,1,5,554.590807658509,827.474509803922,1.9,1,1
"gnoes",13,8,12,7,38,0.2973,1.1461,0.0991,0.9542,5,497.164595815691,854.686274509804,1.9,1,0.9542
"beukt",13,13,13,13,47,0.2973,1.1461,0.1611,1.1461,5,521.80772419425,839.960784313726,1.85,1,1.1461
"lauwe",13,13,12,12,50,0.2973,1.1461,0.1611,1.1461,5,550.532108397908,789.305882352941,1.9,1,1.1461
"rites",13,8,11,6,53,0.2973,1.1461,0.0991,0.9542,5,507.488990670963,718.937254901961,1.75,3,0.9542
"anjer",13,11,13,11,60,0.2973,1.1461,0.1363,1.0792,5,552.435698878918,768.458823529412,1.95,1,1.0792
"poses",13,8,11,7,62,0.2973,1.1461,0.0991,0.9542,5,481.340812540497,846.364705882353,1.9,2,0.9542
"deins",13,12,11,10,69,0.2973,1.1461,0.1487,1.1139,5,501.187319255452,812.364705882353,1.9,2,1.1139
"homes",13,9,1,1,72,0.2973,1.1461,0.1115,1,5,502.829149912567,875.301960784314,1.85,1,1
"krult",13,13,13,13,77,0.2973,1.1461,0.1611,1.1461,5,581.934931075192,747.192156862745,1.9,0,1.1461
"batje",13,4,13,4,81,0.2973,1.1461,0.0496,0.699,5,559.163736585626,812.858823529412,1.65,5,0.699
"zamel",13,11,9,7,82,0.2973,1.1461,0.1363,1.0792,5,552.589304005894,808.423529411765,1.95,0,1.0792
"weert",13,11,10,8,112,0.2973,1.1461,0.1363,1.0792,5,522.34041843084,778.027450980392,1.6,8,1.0792
"blowt",13,12,13,12,118,0.2973,1.1461,0.1487,1.1139,5,604.86286936685,814.254901960784,1.95,1,1.1139
"hijst",13,12,11,10,137,0.2973,1.1461,0.1487,1.1139,5,604.538178041701,763.905882352941,1.9,2,1.1139
"melkt",13,13,13,13,141,0.2973,1.1461,0.1611,1.1461,5,604.464183065712,833.56862745098,1.95,1,1.1461
"capes",13,10,12,9,142,0.2973,1.1461,0.1239,1.0414,5,478.531130224837,837.678431372549,1.75,3,1.0414
"bergt",13,13,11,11,207,0.2973,1.1461,0.1611,1.1461,5,548.991865718673,849.4,1.8,4,1.1461
"akten",13,9,13,9,218,0.2973,1.1461,0.1115,1,5,513.946072661749,816.38431372549,1.8,1,1
"tankt",13,13,12,12,305,0.2973,1.1461,0.1611,1.1461,5,517.921705323143,797.870588235294,1.95,0,1.1461
"opbel",13,13,13,13,400,0.2973,1.1461,0.1611,1.1461,5,596.594205522861,865.717647058824,1.95,0,1.1461
"afleg",13,13,13,13,791,0.2973,1.1461,0.1611,1.1461,5,608.517858315802,832.811764705882,1.95,1,1.1461
"fijns",13,12,13,12,10580,0.2973,1.1461,0.1487,1.1139,5,615.145263139207,756.090196078431,1.8,2,1.1139
"etend",13,13,13,13,17626,0.2973,1.1461,0.1611,1.1461,5,519.730143175423,833.21568627451,1.9,1,1.1461
"wentz",14,1,0,0,14,0.3202,1.1761,0.0124,0.301,5,506.626476357859,790.160784313725,2,0,0.301
"weebo",14,1,0,0,14,0.3202,1.1761,0.0124,0.301,5,522.496508934039,859.717647058824,1.95,1,0.301
"vidas",14,1,0,0,14,0.3202,1.1761,0.0124,0.301,5,545.234733132728,780.549019607843,1.8,4,0.301
"tosia",14,1,0,0,14,0.3202,1.1761,0.0124,0.301,5,496.766284096255,745.819607843137,1.85,3,0.301
"tapia",14,1,0,0,14,0.3202,1.1761,0.0124,0.301,5,532.877295200561,806.713725490196,1.9,1,0.301
"romek",14,1,0,0,14,0.3202,1.1761,0.0124,0.301,5,552.707943439938,848.007843137255,1.9,1,0.301
"owynn",14,1,0,0,14,0.3202,1.1761,0.0124,0.301,5,583.396980267888,846.117647058824,2.6,1,0.301
"ogion",14,1,0,0,14,0.3202,1.1761,0.0124,0.301,5,550.96339395876,821.541176470588,1.95,1,0.301
"nathe",14,1,0,0,14,0.3202,1.1761,0.0124,0.301,5,474.233845498362,819.729411764706,1.9,2,0.301
"malee",14,1,0,0,14,0.3202,1.1761,0.0124,0.301,5,533.716457628773,827.576470588235,1.85,2,0.301
"loyen",14,1,0,0,14,0.3202,1.1761,0.0124,0.301,5,584.574223098021,796.545098039216,1.95,1,0.301
"kubik",14,1,0,0,14,0.3202,1.1761,0.0124,0.301,5,581.87039828154,849.192156862745,2.4,0,0.301
"korso",14,1,0,0,14,0.3202,1.1761,0.0124,0.301,5,504.325410308985,792.749019607843,1.95,0,0.301
"jeani",14,1,0,0,14,0.3202,1.1761,0.0124,0.301,5,568.865866020469,761.905882352941,1.95,0,0.301
"honus",14,1,0,0,14,0.3202,1.1761,0.0124,0.301,5,462.332003657053,820.211764705882,1.9,2,0.301
"evald",14,1,0,0,14,0.3202,1.1761,0.0124,0.301,5,582.950773573349,792.964705882353,2.15,0,0.301
"didde",14,1,0,0,14,0.3202,1.1761,0.0124,0.301,5,582.165202957597,901.145098039216,1.85,2,0.301
"boody",14,1,0,0,14,0.3202,1.1761,0.0124,0.301,5,577.332234441988,899.011764705882,1.8,4,0.301
"benes",14,1,0,0,14,0.3202,1.1761,0.0124,0.301,5,446.985909692079,841.109803921569,1.85,2,0.301
"beany",14,1,0,0,14,0.3202,1.1761,0.0124,0.301,5,526.775900726972,864.721568627451,1.9,2,0.301
"aeron",14,1,0,0,14,0.3202,1.1761,0.0124,0.301,5,462.969792027268,778.223529411765,1.9,1,0.301
"xenia",14,2,0,0,14,0.3202,1.1761,0.0248,0.4771,5,486.123214301565,763.419607843137,1.9,1,0.4771
"thera",14,2,0,0,14,0.3202,1.1761,0.0248,0.4771,5,506.504934359439,788.443137254902,1.85,3,0.4771
"rance",14,2,0,0,14,0.3202,1.1761,0.0248,0.4771,5,452.194484240052,763.960784313726,1.85,2,0.4771
"noxon",14,2,0,0,14,0.3202,1.1761,0.0248,0.4771,5,474.71851871577,794.827450980392,2,0,0.4771
"larbi",14,2,0,0,14,0.3202,1.1761,0.0248,0.4771,5,585.060517135781,753.517647058824,1.9,2,0.4771
"kaidu",14,2,0,0,14,0.3202,1.1761,0.0248,0.4771,5,536.995513895916,830.874509803922,2.15,0,0.4771
"kadir",14,2,0,0,14,0.3202,1.1761,0.0248,0.4771,5,552.050618237336,812.305882352941,1.95,1,0.4771
"grieg",14,2,0,0,14,0.3202,1.1761,0.0248,0.4771,5,605.281722720777,849.2,1.85,2,0.4771
"timor",14,3,0,0,14,0.3202,1.1761,0.0372,0.6021,5,578.01297188862,768.909803921569,1.95,1,0.6021
"serra",14,3,0,0,14,0.3202,1.1761,0.0372,0.6021,5,469.963928314649,745.149019607843,1.9,2,0.6021
"salvy",14,3,0,0,14,0.3202,1.1761,0.0372,0.6021,5,601.446093077339,762.941176470588,2,0,0.6021
"landy",14,3,0,0,14,0.3202,1.1761,0.0372,0.6021,5,603.484534746447,843.960784313726,1.6,7,0.6021
"herod",14,3,0,0,14,0.3202,1.1761,0.0372,0.6021,5,513.209432002769,846.796078431373,1.95,0,0.6021
"elyse",14,3,0,0,14,0.3202,1.1761,0.0372,0.6021,5,582.18484453084,791.850980392157,1.9,0,0.6021
"dimas",14,3,0,0,14,0.3202,1.1761,0.0372,0.6021,5,559.627277004056,858.788235294118,1.75,3,0.6021
"cyndi",14,3,0,0,14,0.3202,1.1761,0.0372,0.6021,5,609.092825251422,817.925490196078,2.15,1,0.6021
"alton",14,3,0,0,14,0.3202,1.1761,0.0372,0.6021,5,538.797559005494,761.141176470588,1.7,3,0.6021
"adnan",14,3,0,0,14,0.3202,1.1761,0.0372,0.6021,5,483.525786665956,856.925490196078,2,0,0.6021
"tammi",14,4,0,0,14,0.3202,1.1761,0.0496,0.699,5,604.43407273276,848.372549019608,1.95,1,0.699
"piero",14,4,0,0,14,0.3202,1.1761,0.0496,0.699,5,550.071303668593,791.913725490196,1.85,1,0.699
"moria",14,4,0,0,14,0.3202,1.1761,0.0496,0.699,5,538.738643162109,788.56862745098,1.7,4,0.699
"greco",14,4,0,0,14,0.3202,1.1761,0.0496,0.699,5,530.695843208265,810.925490196078,2.05,0,0.699
"gazza",14,4,0,0,14,0.3202,1.1761,0.0496,0.699,5,486.856725161771,822.839215686275,1.75,3,0.699
"stasi",14,5,0,0,14,0.3202,1.1761,0.062,0.7782,5,515.169179559556,744.03137254902,1.7,4,0.7782
"santo",14,5,0,0,14,0.3202,1.1761,0.062,0.7782,5,467.891412137512,783.658823529412,1.7,5,0.7782
"oeral",14,5,0,0,14,0.3202,1.1761,0.062,0.7782,5,521.959850522373,748.36862745098,2,0,0.7782
"mungo",14,5,0,0,14,0.3202,1.1761,0.062,0.7782,5,565.898209641484,897.490196078431,1.8,4,0.7782
"rabat",14,6,0,0,14,0.3202,1.1761,0.0743,0.8451,5,502.015141267009,798.03137254902,1.95,0,0.8451
"leona",14,6,0,0,14,0.3202,1.1761,0.0743,0.8451,5,507.854681827461,779.654901960784,1.85,3,0.8451
"kasia",14,6,0,0,14,0.3202,1.1761,0.0743,0.8451,5,494.999488722605,793.772549019608,1.9,1,0.8451
"geary",14,6,0,0,14,0.3202,1.1761,0.0743,0.8451,5,575.575240327004,849.654901960784,1.9,2,0.8451
"shana",14,7,0,0,14,0.3202,1.1761,0.0867,0.9031,5,469.444703041923,834.956862745098,1.6,5,0.9031
"hyatt",14,7,0,0,14,0.3202,1.1761,0.0867,0.9031,5,582.806790402897,816.345098039216,2.4,0,0.9031
"habib",14,7,0,0,14,0.3202,1.1761,0.0867,0.9031,5,543.955763853753,875.282352941176,2,0,0.9031
"erich",14,7,0,0,14,0.3202,1.1761,0.0867,0.9031,5,527.650160218003,753.972549019608,1.8,2,0.9031
"delko",14,7,0,0,14,0.3202,1.1761,0.0867,0.9031,5,577.845272903185,844.882352941176,1.95,0,0.9031
"carry",14,7,0,0,14,0.3202,1.1761,0.0867,0.9031,5,543.621244640908,750.709803921569,1.75,4,0.9031
"xerox",14,8,0,0,14,0.3202,1.1761,0.0991,0.9542,5,500.717284904002,752.38431372549,2.35,0,0.9542
"temps",14,8,0,0,14,0.3202,1.1761,0.0991,0.9542,5,558.480439201484,883.109803921569,1.85,2,0.9542
"tears",14,8,0,0,14,0.3202,1.1761,0.0991,0.9542,5,470.485251955014,755.01568627451,1.9,2,0.9542
"solis",14,8,0,0,14,0.3202,1.1761,0.0991,0.9542,5,530.679320782183,731.807843137255,2,0,0.9542
"rilke",14,8,0,0,14,0.3202,1.1761,0.0991,0.9542,5,589.754444829086,740.58431372549,2,0,0.9542
"gregg",14,8,0,0,14,0.3202,1.1761,0.0991,0.9542,5,634.014715202514,937.792156862745,1.9,2,0.9542
"c-3po",14,8,0,0,14,0.3202,1.1761,0.0991,0.9542,5,628.683103879849,722.117647058824,2.75,0,0.9542
"tosca",14,9,0,0,14,0.3202,1.1761,0.1115,1,5,468.466853069883,763.847058823529,1.8,4,1
"marce",14,9,0,0,14,0.3202,1.1761,0.1115,1,5,498.820458196859,809.239215686275,1.8,3,1
"glynn",14,9,0,0,14,0.3202,1.1761,0.1115,1,5,640.858844832636,855.752941176471,2.2,1,1
"butte",14,9,0,0,14,0.3202,1.1761,0.1115,1,5,507.10136429402,795.796078431373,1.75,3,1
"jeffs",14,10,0,0,14,0.3202,1.1761,0.1239,1.0414,5,612.467770883817,787.878431372549,2.2,0,1.0414
"ghana",14,10,0,0,14,0.3202,1.1761,0.1239,1.0414,5,519.540065152362,893.047058823529,1.85,3,1.0414
"brads",14,10,0,0,14,0.3202,1.1761,0.1239,1.0414,5,514.958073478372,854.596078431373,1.8,2,1.0414
"canal",14,11,0,0,14,0.3202,1.1761,0.1363,1.0792,5,503.999044905422,766.537254901961,1.95,0,1.0792
"noble",14,12,0,0,14,0.3202,1.1761,0.1487,1.1139,5,529.247584303073,815.949019607843,2,0,1.1139
"falls",14,12,0,0,14,0.3202,1.1761,0.1487,1.1139,5,591.204487879352,747.772549019608,1.8,2,1.1139
"enlge",14,14,0,0,14,0.3202,1.1761,0.1735,1.1761,5,559.7043858014,834.811764705882,2.45,0,1.1761
"stray",14,3,1,1,14,0.3202,1.1761,0.0372,0.6021,5,558.298534515663,773.050980392157,1.85,2,0.6021
"shale",14,3,1,1,14,0.3202,1.1761,0.0372,0.6021,5,522.012105557479,803.956862745098,1.9,2,0.6021
"lanes",14,5,1,1,14,0.3202,1.1761,0.062,0.7782,5,489.485172067921,777.866666666667,1.75,4,0.7782
"yahoo",14,9,1,1,14,0.3202,1.1761,0.1115,1,5,547.619108992623,848.086274509804,2.35,1,1
"worth",14,10,1,1,14,0.3202,1.1761,0.1239,1.0414,5,552.792185267045,804.380392156863,1.95,1,1.0414
"nleuw",14,13,1,1,14,0.3202,1.1761,0.1611,1.1461,5,564.887788814031,791.066666666667,2.3,0,1.1461
"jambo",14,13,1,1,14,0.3202,1.1761,0.1611,1.1461,5,620.760670696526,876.913725490196,1.65,7,1.1461
"bonne",14,7,6,1,14,0.3202,1.1761,0.0867,0.9031,5,466.967303100506,845.803921568627,1.85,0,0.9031
"wicca",14,4,9,1,14,0.3202,1.1761,0.0496,0.699,5,527.467216999973,757.321568627451,2.1,1,0.699
"ta-da",14,14,3,3,14,0.3202,1.1761,0.1735,1.1761,5,544.50773040769,726.23137254902,2,0,1.1761
"tabee",14,11,4,3,14,0.3202,1.1761,0.1363,1.0792,5,478.860316530414,825.266666666667,1.8,4,1.0792
"help.",14,12,4,4,14,0.3202,1.1761,0.1487,1.1139,5,616.245542744033,731.423529411765,1.8,2,1.1139
"heer.",14,12,5,4,14,0.3202,1.1761,0.1487,1.1139,5,525.275553661936,677.317647058824,1.7,6,1.1139
"wrote",14,10,6,4,14,0.3202,1.1761,0.1239,1.0414,5,539.527943617465,775.38431372549,2,0,1.0414
"skunk",14,7,11,5,14,0.3202,1.1761,0.0867,0.9031,5,543.102555499339,845.160784313725,1.95,1,0.9031
"limbo",14,10,7,6,14,0.3202,1.1761,0.1239,1.0414,5,637.13349133225,826.294117647059,2,0,1.0414
"spast",14,8,11,6,14,0.3202,1.1761,0.0991,0.9542,5,520.608278078094,831.639215686274,2,0,0.9542
"mauve",14,12,8,7,14,0.3202,1.1761,0.1487,1.1139,5,524.676380937164,814.658823529412,2,0,1.1139
"human",14,12,8,7,14,0.3202,1.1761,0.1487,1.1139,5,516.301445956381,876.61568627451,1.85,3,1.1139
"event",14,8,10,7,14,0.3202,1.1761,0.0991,0.9542,5,510.467144213955,759.533333333333,2,0,0.9542
"heb'm",14,9,14,9,14,0.3202,1.1761,0.1115,1,5,623.916986658855,783.403921568627,2.65,0,1
"going",14,13,11,10,14,0.3202,1.1761,0.1611,1.1461,5,591.531822579643,877.843137254902,1.9,1,1.1461
"kokos",14,13,12,11,14,0.3202,1.1761,0.1611,1.1461,5,518.096649180269,846.780392156863,1.95,0,1.1461
"gaste",14,11,14,11,14,0.3202,1.1761,0.1363,1.0792,5,505.90612201422,837.054901960784,1.8,3,1.0792
"10:30",14,12,14,12,14,0.3202,1.1761,0.1487,1.1139,5,735.926757737952,726.360784313726,1.65,6,1.1139
"dotje",14,14,13,13,14,0.3202,1.1761,0.1735,1.1761,5,586.399359127988,815.258823529412,1.65,7,1.1761
"lang.",14,13,14,13,14,0.3202,1.1761,0.1611,1.1461,5,613.118490311471,707.462745098039,1.85,2,1.1461
"kilte",14,13,14,13,14,0.3202,1.1761,0.1611,1.1461,5,584.920846093077,750.450980392157,1.95,1,1.1461
"zaak.",14,14,14,14,14,0.3202,1.1761,0.1735,1.1761,5,532.17961281389,685.490196078431,1.8,3,1.1761
"vent.",14,14,14,14,14,0.3202,1.1761,0.1735,1.1761,5,552.235244410123,631.039215686274,1.85,3,1.1761
"moet.",14,14,14,14,14,0.3202,1.1761,0.1735,1.1761,5,573.031266032896,703.729411764706,1.75,3,1.1761
"hart.",14,14,14,14,14,0.3202,1.1761,0.1735,1.1761,5,541.020428017291,659.949019607843,1.9,2,1.1761
"erop.",14,14,14,14,14,0.3202,1.1761,0.1735,1.1761,5,586.671722632013,698.352941176471,2.4,0,1.1761
"frere",14,1,0,0,15,0.3202,1.1761,0.0124,0.301,5,532.200214807517,748.196078431373,1.9,1,0.301
"gregs",14,10,0,0,15,0.3202,1.1761,0.1239,1.0414,5,570.314918470783,879.701960784314,1.85,3,1.0414
"atari",14,6,1,1,15,0.3202,1.1761,0.0743,0.8451,5,533.089588936526,725.658823529412,1.95,0,0.8451
"ville",14,13,1,1,15,0.3202,1.1761,0.1611,1.1461,5,625.304943235782,686.309803921569,1.85,3,1.1461
"tanga",14,12,12,11,15,0.3202,1.1761,0.1487,1.1139,5,510.34551167683,845.537254901961,1.8,3,1.1139
"llona",14,3,14,3,16,0.3202,1.1761,0.0372,0.6021,5,577.704494092793,752.705882352941,1.9,2,0.6021
"macro",14,9,7,6,16,0.3202,1.1761,0.1115,1,5,517.896389991035,806.596078431373,1.85,3,1
"burka",14,7,14,7,16,0.3202,1.1761,0.0867,0.9031,5,519.695995881376,831.239215686275,1.8,4,0.9031
"chels",14,1,0,0,19,0.3202,1.1761,0.0124,0.301,5,523.60255993751,785.905882352941,1.65,5,0.301
"ewoks",14,5,0,0,19,0.3202,1.1761,0.062,0.7782,5,537.758645114904,843.498039215686,2.5,0,0.7782
"kiowa",14,7,0,0,19,0.3202,1.1761,0.0867,0.9031,5,564.538897025537,814.141176470588,2.15,0,0.9031
"volks",14,11,14,11,19,0.3202,1.1761,0.1363,1.0792,5,574.699535767226,766.76862745098,1.85,2,1.0792
"faser",14,7,13,6,22,0.3202,1.1761,0.0867,0.9031,5,498.371029389574,773.290196078431,1.55,7,0.9031
"acres",14,11,12,9,22,0.3202,1.1761,0.1363,1.0792,5,454.171989809957,756.623529411765,1.9,1,1.0792
"ovaal",14,13,10,10,22,0.3202,1.1761,0.1611,1.1461,5,553.78548895339,747.839215686275,1.9,1,1.1461
"gnoom",14,9,13,8,23,0.3202,1.1761,0.1115,1,5,575.876423543613,904.658823529412,1.9,1,1
"slokt",14,14,14,14,33,0.3202,1.1761,0.1735,1.1761,5,576.358334442876,778.309803921569,1.75,4,1.1761
"stokt",14,14,13,13,38,0.3202,1.1761,0.1735,1.1761,5,544.135694440746,786.745098039216,1.7,4,1.1761
"hinkt",14,12,11,11,47,0.3202,1.1761,0.1487,1.1139,5,553.656286670395,809.301960784314,1.75,2,1.1139
"lonkt",14,14,14,14,47,0.3202,1.1761,0.1735,1.1761,5,571.947801773493,785.647058823529,1.85,2,1.1761
"grime",14,12,10,9,53,0.3202,1.1761,0.1487,1.1139,5,604.123427333813,843.725490196078,1.95,1,1.1139
"wring",14,14,11,11,67,0.3202,1.1761,0.1735,1.1761,5,607.755694618273,818.172549019608,1.8,4,1.1761
"rockt",14,14,13,13,67,0.3202,1.1761,0.1735,1.1761,5,528.518497412546,764.403921568627,2,0,1.1761
"teert",14,14,14,14,68,0.3202,1.1761,0.1735,1.1761,5,497.756092278469,739.788235294118,1.55,8,1.1761
"schaf",14,14,9,9,71,0.3202,1.1761,0.1735,1.1761,5,518.828116706166,813.760784313725,1.85,1,1.1761
"baine",14,2,0,0,107,0.3202,1.1761,0.0248,0.4771,5,485.666600981723,811.752941176471,1.7,3,0.4771
"haakt",14,14,13,13,169,0.3202,1.1761,0.1735,1.1761,5,506.414294463824,843.619607843137,1.9,1,1.1761
"dropt",14,12,13,11,189,0.3202,1.1761,0.1487,1.1139,5,584.484943058255,851.960784313726,1.8,3,1.1139
"loost",14,13,13,12,203,0.3202,1.1761,0.1611,1.1461,5,540.723819668202,750.01568627451,1.8,3,1.1461
"tipte",14,14,14,14,233,0.3202,1.1761,0.1735,1.1761,5,567.36941211976,785.909803921569,1.7,3,1.1761
"vroor",14,12,13,11,249,0.3202,1.1761,0.1487,1.1139,5,537.096594146939,713.094117647059,2,0,1.1139
"wiste",14,14,14,14,654,0.3202,1.1761,0.1735,1.1761,5,544.165953896271,767.043137254902,1.7,4,1.1761
